Education,Marital_Status,Income,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Complain,Response,Age,Cust_Since(yrs),Num_Childrns,AcceptedCmp,Total_amt_spend,Total_Purchases,Age_Groups
Graduation,Engaged,34600.0,8,199,33,60,8,3,15,5,5,2,5,8,0,1,53,11,2,4,318,17,Mid_aged
Graduation,Single,46904.0,20,153,4,56,0,9,31,4,5,1,4,8,0,0,57,12,2,0,253,14,Mid_aged
Graduation,Married,49094.0,6,376,0,38,11,8,69,5,6,3,6,6,0,0,51,12,1,2,502,20,Mid_aged
Graduation,Engaged,36075.0,54,46,0,30,12,1,30,1,2,0,4,6,0,0,41,11,1,2,119,7,Young
2n Cycle,Engaged,60839.0,72,600,21,128,223,150,128,13,2,2,12,8,0,0,45,12,2,0,1250,29,Young
2n Cycle,Engaged,82122.0,89,734,22,350,151,25,100,1,3,9,13,1,0,0,62,11,0,0,1382,26,Mid_aged
Graduation,Engaged,34074.0,69,135,1,41,10,1,67,5,3,3,3,6,0,0,72,11,2,0,255,14,Old
Master,Married,28520.0,55,11,0,10,0,2,20,1,1,1,2,6,0,0,64,11,2,0,43,5,Mid_aged
Graduation,Single,62535.0,13,163,48,90,0,45,52,1,3,2,8,3,0,0,69,11,1,2,398,14,Old
Master,Single,36273.0,80,29,3,30,3,2,9,2,3,0,3,6,0,0,47,10,1,2,76,8,Young
Graduation,Engaged,63404.0,97,734,26,70,11,44,17,2,6,3,4,4,0,0,60,10,2,0,902,15,Mid_aged
Graduation,Engaged,78416.0,99,453,38,279,188,38,183,2,7,7,10,3,0,0,48,10,1,2,1179,26,Mid_aged
Graduation,Engaged,75702.0,87,1073,0,629,145,37,37,1,10,5,13,6,0,0,50,12,1,2,1921,29,Mid_aged
Master,Engaged,59385.0,85,135,0,10,0,4,36,2,3,1,4,5,0,0,73,11,2,0,185,10,Old
Graduation,Married,44689.0,82,18,0,5,0,0,11,2,1,1,2,7,0,0,73,10,2,0,34,6,Old
PhD,Single,7144.0,92,81,4,33,5,2,291,0,23,1,1,0,0,0,58,11,2,0,416,25,Mid_aged
Graduation,Married,90369.0,2,292,51,981,224,23,17,1,4,6,6,1,0,1,68,10,0,4,1588,17,Old
PhD,Single,63159.0,74,965,34,586,89,86,37,1,3,5,8,3,0,0,50,12,0,0,1797,17,Mid_aged
PhD,Single,46757.0,71,777,30,163,0,51,122,6,4,4,7,9,0,0,61,12,1,2,1143,21,Mid_aged
Master,Married,79734.0,72,572,8,232,23,62,17,1,4,3,6,1,0,0,55,10,0,0,914,14,Mid_aged
Graduation,Engaged,63207.0,68,438,169,565,91,169,70,1,2,3,6,7,0,0,32,11,0,0,1502,12,Young
Graduation,Divorced,72071.0,4,531,69,300,150,138,150,3,5,4,8,2,0,0,70,11,1,2,1338,20,Old
PhD,Engaged,21840.0,80,17,0,9,0,0,1,1,1,0,3,9,0,0,41,11,1,2,27,5,Young
2n Cycle,Engaged,58582.0,15,402,35,106,101,77,42,2,9,2,9,5,0,0,42,11,1,2,763,22,Young
Graduation,Single,72282.0,70,503,27,419,90,139,153,1,5,7,9,7,0,1,73,11,0,4,1331,22,Old
Graduation,Married,50387.0,91,369,9,87,12,14,34,3,6,2,8,5,0,0,68,11,2,0,525,19,Old
PhD,Engaged,32583.0,10,5,0,3,0,0,1,1,1,0,2,7,0,0,63,10,2,0,9,4,Mid_aged
Graduation,Engaged,62568.0,99,362,17,398,80,35,61,3,5,3,5,4,0,0,62,10,1,2,953,16,Mid_aged
Master,Divorced,44635.0,25,56,0,9,0,0,3,2,2,0,3,7,0,0,53,11,2,0,68,7,Mid_aged
Graduation,Married,63967.0,57,387,84,141,73,35,162,3,4,4,12,2,0,0,56,11,1,2,882,23,Mid_aged
2n Cycle,Engaged,52513.0,84,367,17,241,104,188,232,2,9,5,9,7,0,0,46,12,0,0,1149,25,Young
Graduation,Married,25293.0,51,15,0,11,0,2,9,1,1,1,2,8,0,0,55,11,1,2,37,5,Mid_aged
PhD,Widow,54111.0,97,267,6,54,8,3,50,2,5,2,6,5,0,0,59,11,1,2,388,15,Mid_aged
Graduation,Engaged,78394.0,13,298,27,697,216,24,166,1,4,6,5,2,0,1,38,11,0,4,1428,16,Young
Master,Married,80739.0,92,674,92,736,39,0,92,1,3,11,9,1,0,0,66,11,0,0,1633,24,Old
Master,Engaged,22669.0,30,16,14,36,37,22,48,3,4,1,2,9,0,1,49,11,1,2,173,10,Mid_aged
Graduation,Single,29236.0,30,37,4,24,16,9,9,2,4,0,3,9,0,0,37,11,1,2,99,9,Young
Graduation,Engaged,44911.0,11,159,0,22,2,1,31,3,4,1,4,7,0,0,65,11,1,2,215,12,Mid_aged
PhD,Married,54693.0,72,686,17,142,23,26,35,8,6,4,13,6,0,0,62,11,1,2,929,31,Mid_aged
Graduation,Engaged,48186.0,39,97,3,66,12,7,34,3,4,1,4,7,0,0,50,10,1,2,219,12,Mid_aged
Graduation,Married,54809.0,0,63,6,57,13,13,22,4,2,1,5,4,0,1,47,11,2,4,174,12,Young
Graduation,Engaged,41580.0,15,56,5,24,4,0,3,3,2,1,3,5,0,0,46,12,2,0,92,9,Young
PhD,Married,80336.0,12,209,19,456,160,142,66,1,2,9,13,1,0,0,54,11,0,0,1052,25,Mid_aged
Graduation,Married,47743.0,56,198,2,43,0,12,20,3,4,1,6,6,0,0,67,11,1,2,275,14,Old
2n Cycle,Married,62972.0,39,313,15,47,20,0,192,2,7,4,3,6,0,0,69,12,1,2,587,16,Old
PhD,Divorced,57333.0,55,941,14,397,76,58,176,11,8,5,9,6,0,1,70,12,1,2,1662,33,Old
PhD,Engaged,32313.0,60,86,4,56,2,4,7,3,4,0,4,9,0,0,42,11,1,2,159,11,Young
Master,Widow,84953.0,73,167,48,602,63,72,72,1,3,10,4,2,0,1,71,11,0,4,1024,18,Old
Master,Divorced,27071.0,90,8,3,19,0,2,3,2,2,0,3,6,0,0,56,10,1,2,35,7,Mid_aged
Master,Engaged,68148.0,86,389,66,408,37,57,85,1,4,4,6,2,0,0,67,11,0,0,1042,15,Old
Master,Engaged,65735.0,37,239,7,119,4,15,11,5,6,2,6,7,0,0,59,11,2,0,395,19,Mid_aged
PhD,Married,86836.0,7,179,21,273,0,21,63,1,6,10,6,5,0,1,49,12,0,4,557,23,Mid_aged
PhD,Married,4023.0,29,5,0,1,1,1,1,15,0,0,0,19,0,0,61,10,2,0,9,15,Mid_aged
Graduation,Married,30093.0,19,2,6,28,13,4,16,1,2,0,3,7,0,0,34,11,0,0,69,6,Young
PhD,Married,57705.0,14,383,0,53,6,4,40,3,8,1,6,6,0,0,58,10,1,2,486,18,Mid_aged
Graduation,Single,25008.0,72,2,8,8,6,1,9,2,1,0,3,8,0,0,36,10,1,2,34,6,Young
2n Cycle,Single,83257.0,56,536,27,590,38,107,67,1,5,10,12,6,1,1,29,12,0,3,1365,28,Young
Graduation,Engaged,22280.0,85,2,1,4,3,1,2,1,1,0,2,8,0,0,49,11,1,2,13,4,Mid_aged
PhD,Married,72159.0,62,322,53,899,34,40,53,1,4,6,10,2,0,0,46,12,0,0,1401,21,Young
Graduation,Engaged,64260.0,1,539,169,816,20,0,30,1,4,5,4,3,0,1,63,11,0,4,1574,14,Mid_aged
PhD,Single,82733.0,28,712,50,420,65,38,38,1,8,4,7,4,0,1,40,11,0,4,1323,20,Young
Master,Divorced,74290.0,70,1121,0,72,0,12,12,4,10,8,10,6,0,0,53,11,1,2,1217,32,Mid_aged
Master,Single,58217.0,84,68,1,13,3,5,13,1,2,0,4,6,0,0,73,12,3,0,103,7,Old
Master,Engaged,21024.0,89,36,4,18,6,2,18,1,2,0,4,7,0,0,48,11,0,0,84,7,Mid_aged
PhD,Married,70116.0,73,707,44,603,95,58,29,1,2,8,12,1,0,0,52,11,0,0,1536,23,Mid_aged
Graduation,Engaged,54006.0,42,174,77,203,6,24,97,2,8,1,7,7,0,0,39,12,1,2,581,18,Young
PhD,Married,69063.0,16,666,35,124,69,8,26,1,5,3,5,3,0,0,58,12,1,2,928,14,Mid_aged
2n Cycle,Divorced,11448.0,16,0,0,0,6,2,6,1,1,0,2,6,0,0,49,11,0,0,14,4,Mid_aged
Graduation,Married,70886.0,65,407,70,239,103,88,53,1,5,4,4,2,0,0,53,11,1,2,960,14,Mid_aged
Graduation,Widow,60208.0,13,488,23,71,15,0,59,11,8,3,7,7,0,1,51,12,2,4,656,29,Mid_aged
Master,Engaged,32889.0,78,28,0,13,4,2,8,3,2,1,3,5,0,0,56,11,2,0,55,9,Mid_aged
Graduation,Single,34738.0,51,3,2,10,3,0,2,1,1,0,3,6,0,0,40,10,1,2,20,5,Young
Master,Engaged,30538.0,27,284,0,52,8,3,20,4,9,0,4,10,0,0,53,12,1,2,367,17,Mid_aged
2n Cycle,Engaged,82326.0,30,938,142,754,159,81,183,1,5,10,6,2,0,1,47,10,0,4,2257,22,Young
PhD,Divorced,26642.0,71,13,2,15,2,2,8,2,2,0,3,6,0,0,57,10,1,2,42,7,Mid_aged
Graduation,Divorced,69932.0,97,412,172,153,150,105,57,2,7,6,11,4,0,0,60,11,1,2,1049,26,Mid_aged
Graduation,Single,44503.0,83,31,1,8,0,0,8,2,2,0,3,6,0,0,52,10,2,0,48,7,Mid_aged
PhD,Single,60200.0,3,502,19,132,0,6,26,6,6,2,11,6,0,0,76,11,1,2,685,25,Old
Graduation,Divorced,49638.0,71,18,10,3,3,5,0,1,1,0,3,2,0,0,72,10,1,2,39,5,Old
2n Cycle,Single,23830.0,3,1,8,6,4,8,16,1,1,0,3,7,0,0,37,10,0,0,43,5,Young
Master,Widow,33051.0,15,100,71,243,108,94,219,3,9,1,8,9,0,1,65,12,0,4,835,21,Mid_aged
Graduation,Married,72905.0,52,407,114,445,181,165,203,1,3,7,9,1,0,0,66,10,0,0,1515,20,Old
PhD,Engaged,69702.0,8,664,9,240,50,19,57,2,7,7,10,4,0,0,73,11,1,2,1039,26,Old
Graduation,Divorced,70300.0,89,1045,61,338,60,46,46,3,5,5,13,8,0,0,49,11,1,2,1596,26,Mid_aged
PhD,Married,70643.0,66,1218,107,304,23,143,33,1,5,8,4,6,0,1,40,12,0,4,1828,18,Young
PhD,Married,30396.0,22,15,0,6,0,1,12,2,1,1,2,7,0,1,55,10,1,2,34,6,Mid_aged
PhD,Divorced,50616.0,56,128,0,16,0,1,4,2,4,0,4,7,0,0,56,10,1,2,149,10,Mid_aged
Master,Single,62772.0,74,581,49,157,43,8,108,1,5,6,11,2,0,0,55,11,1,2,946,23,Mid_aged
PhD,Single,30298.0,48,6,3,12,6,1,0,1,1,1,3,3,0,0,39,10,0,0,28,6,Young
Graduation,Single,52413.0,67,185,8,133,56,56,12,2,7,1,7,7,0,0,40,12,1,2,450,17,Young
PhD,Married,44155.0,24,22,1,9,0,0,14,1,1,1,2,4,0,0,67,10,2,0,46,5,Old
PhD,Divorced,86979.0,67,584,100,835,65,83,35,1,5,5,5,2,0,1,53,11,0,4,1702,16,Mid_aged
Graduation,Engaged,76532.0,38,355,30,177,90,138,30,4,9,5,7,5,0,0,49,11,2,0,820,25,Mid_aged
Graduation,Married,42081.0,86,175,10,110,54,6,27,2,6,3,4,6,0,0,42,11,1,2,382,15,Young
Master,Engaged,88420.0,87,957,153,612,99,95,153,1,4,7,8,1,0,0,35,10,0,0,2069,20,Young
Graduation,Married,31158.0,62,25,6,16,20,0,5,2,2,0,3,8,0,0,39,11,1,2,72,7,Young
Graduation,Divorced,61671.0,23,641,7,56,0,0,28,8,10,4,6,8,0,0,56,10,1,2,732,28,Mid_aged
Graduation,Single,69719.0,99,273,86,208,177,14,43,1,2,3,5,1,0,0,50,10,0,0,801,11,Mid_aged
Graduation,Divorced,49160.0,29,122,21,43,25,10,15,2,3,1,6,6,0,0,75,11,1,2,236,12,Old
PhD,Single,90933.0,90,1020,31,430,62,63,79,1,4,6,4,1,0,0,70,10,0,0,1685,15,Old
PhD,Single,113734.0,9,6,2,3,1,262,3,0,27,0,0,1,0,0,79,10,0,0,277,27,Old
Graduation,Single,22148.0,16,15,5,14,0,4,11,1,1,0,3,7,0,0,41,10,0,0,49,5,Young
Master,Married,73395.0,94,272,7,80,20,7,11,1,4,4,6,2,0,0,37,10,0,0,397,15,Young
Graduation,Divorced,29819.0,77,9,1,24,2,1,2,3,3,0,3,6,0,0,53,11,1,2,39,9,Mid_aged
Graduation,Married,45688.0,20,279,0,18,0,0,9,2,3,1,8,4,0,0,56,10,1,2,306,14,Mid_aged
PhD,Married,60491.0,81,637,47,237,12,19,76,4,6,11,7,5,0,0,53,11,1,2,1028,28,Mid_aged
Graduation,Engaged,33235.0,71,45,0,16,2,1,6,1,3,0,3,7,0,0,38,10,1,2,70,7,Young
Graduation,Married,35701.0,36,21,1,9,7,3,5,1,1,0,3,6,0,0,65,11,0,0,46,5,Mid_aged
Master,Married,31535.0,95,15,4,13,0,0,19,1,1,1,2,7,0,0,44,11,1,2,51,5,Young
2n Cycle,Engaged,92556.0,32,493,183,352,184,23,28,0,3,5,13,0,0,0,64,10,0,0,1263,21,Mid_aged
Graduation,Single,67384.0,32,957,40,175,158,53,107,2,7,8,5,5,0,0,54,12,1,2,1490,22,Mid_aged
Graduation,Married,77870.0,93,1017,50,500,65,50,133,3,5,5,5,8,0,1,57,12,1,2,1815,18,Mid_aged
PhD,Widow,52278.0,24,953,0,71,0,0,174,6,10,5,10,8,0,0,61,11,1,2,1198,31,Mid_aged
Graduation,Single,57107.0,44,159,0,120,0,0,137,7,4,4,8,8,0,1,56,12,1,2,416,23,Mid_aged
PhD,Single,36038.0,82,23,0,15,0,2,7,2,3,0,3,6,0,0,43,11,1,2,47,8,Young
PhD,Engaged,34230.0,72,15,0,4,0,0,2,1,1,0,2,7,0,0,59,12,2,0,21,4,Mid_aged
2n Cycle,Single,31878.0,7,23,4,5,10,5,23,1,1,0,4,3,0,0,47,10,1,2,70,6,Young
2n Cycle,Married,70932.0,57,200,193,100,46,185,185,2,6,2,12,3,0,0,52,10,1,2,909,22,Mid_aged
Graduation,Single,91249.0,84,1324,27,119,71,108,27,0,7,9,6,4,0,1,68,12,0,4,1676,22,Old
Master,Single,77598.0,53,1193,33,281,129,66,33,1,7,5,13,3,0,0,81,11,0,0,1735,26,Old
Graduation,Single,80982.0,48,505,137,401,104,22,22,3,11,5,11,5,1,0,65,11,2,3,1191,30,Mid_aged
Master,Married,22701.0,2,2,4,9,0,4,5,1,1,0,3,5,0,0,47,11,1,2,24,5,Young
Graduation,Married,70617.0,45,353,61,753,40,46,27,1,3,3,7,2,0,0,54,11,0,0,1280,14,Mid_aged
Graduation,Single,64849.0,42,652,48,350,94,84,108,1,9,3,6,5,0,1,67,12,0,4,1336,19,Old
Master,Married,62694.0,29,379,6,157,25,91,91,5,9,3,7,7,0,0,59,11,2,0,749,24,Mid_aged
PhD,Married,61917.0,83,46,4,36,2,2,1,1,2,0,4,5,0,0,50,11,2,0,91,7,Mid_aged
PhD,Married,67472.0,93,162,31,127,8,17,69,2,4,2,7,3,0,0,77,11,1,2,414,15,Old
Master,Married,21059.0,40,8,3,19,3,3,8,3,3,0,3,6,0,0,42,10,1,2,44,9,Young
Master,Married,29543.0,47,17,3,18,3,4,18,2,3,1,2,7,0,0,56,10,2,0,63,8,Mid_aged
Graduation,Married,75903.0,50,340,108,185,130,38,100,2,6,6,9,3,0,0,73,11,1,2,901,23,Old
2n Cycle,Engaged,34984.0,40,8,4,15,3,5,3,2,1,0,3,7,0,0,49,12,2,0,38,6,Mid_aged
PhD,Single,54998.0,3,154,22,202,39,30,8,5,4,2,9,4,0,1,68,11,1,2,455,20,Old
PhD,Widow,54356.0,62,710,15,30,20,0,0,3,11,2,8,8,0,1,75,12,1,2,775,24,Old
Master,Married,34242.0,25,8,2,4,0,0,1,1,0,0,3,5,0,0,65,10,1,2,15,4,Mid_aged
Graduation,Married,25410.0,48,2,2,4,13,13,4,1,1,0,4,4,0,0,51,11,1,2,38,6,Mid_aged
PhD,Married,73356.0,56,1050,14,322,0,14,112,1,5,11,5,2,0,1,40,10,0,4,1512,22,Young
Graduation,Engaged,28320.0,68,19,1,14,3,2,4,1,1,0,3,8,0,0,74,11,1,2,43,5,Old
Graduation,Single,23763.0,64,22,0,6,6,2,6,1,1,0,3,7,0,0,47,12,1,2,42,5,Young
Graduation,Married,72570.0,67,274,83,216,151,141,224,1,4,6,12,1,0,0,40,10,0,0,1089,23,Young
Master,Married,34529.0,94,68,6,38,3,6,41,2,2,2,3,7,0,0,48,12,1,2,162,9,Mid_aged
Graduation,Widow,70792.0,82,344,45,654,104,11,114,2,3,4,10,3,0,0,73,11,0,0,1272,19,Old
Graduation,Married,63211.0,3,145,193,459,205,26,145,2,3,8,7,2,0,1,42,12,0,4,1173,20,Young
Master,Married,83891.0,24,217,38,350,111,85,15,1,4,7,10,1,0,0,50,10,1,2,816,22,Mid_aged
Graduation,Single,36065.0,54,18,7,34,10,2,3,3,3,0,3,8,0,0,56,11,2,0,74,9,Mid_aged
PhD,Single,51141.0,96,144,0,7,0,0,6,1,3,1,4,5,0,0,84,11,0,0,157,9,Old
Graduation,Married,56939.0,19,256,34,103,90,29,49,2,3,3,10,3,0,0,48,11,1,2,561,18,Mid_aged
Graduation,Single,80872.0,60,483,72,567,94,12,108,1,4,4,10,1,0,0,73,10,0,0,1336,19,Old
PhD,Engaged,72335.0,2,1285,105,653,28,21,0,1,10,4,8,8,0,1,48,12,0,4,2092,23,Mid_aged
PhD,Single,61798.0,13,338,4,89,11,8,13,1,4,2,9,4,0,0,60,11,0,0,463,16,Mid_aged
PhD,Widow,76842.0,37,605,10,345,84,54,32,1,1,8,7,0,0,0,74,10,0,0,1130,17,Old
Graduation,Engaged,29478.0,59,8,0,7,3,1,1,1,1,0,3,6,0,0,48,10,1,2,20,5,Mid_aged
Graduation,Single,46998.0,55,172,41,86,45,6,27,5,5,3,5,7,0,0,68,12,1,2,377,18,Old
Graduation,Single,96843.0,60,448,71,951,40,17,17,1,6,11,10,2,0,1,34,11,0,4,1544,28,Young
Master,Married,70053.0,38,512,53,98,81,179,89,3,8,5,10,5,0,0,59,11,1,2,1012,26,Mid_aged
PhD,Widow,71670.0,8,1462,16,128,0,0,160,1,5,3,6,6,0,1,62,11,0,4,1766,15,Mid_aged
Graduation,Married,44359.0,19,20,0,14,7,3,1,3,2,0,4,3,0,0,46,10,2,0,45,9,Young
Graduation,Single,40887.0,32,50,4,44,10,10,43,3,3,1,3,9,0,1,72,11,2,4,161,10,Old
Graduation,Divorced,48877.0,27,102,1,15,2,0,24,1,3,0,4,7,0,0,58,10,1,2,144,8,Mid_aged
Graduation,Engaged,74485.0,58,499,149,815,173,49,49,1,6,7,12,3,0,0,77,11,0,0,1734,26,Old
Graduation,Engaged,64474.0,59,381,35,172,56,86,93,2,8,2,10,5,0,0,52,11,1,2,823,22,Mid_aged
Graduation,Engaged,77226.0,29,631,43,239,128,76,21,2,6,8,12,3,0,0,61,10,1,2,1138,28,Mid_aged
Graduation,Widow,72643.0,60,526,80,553,123,94,53,1,3,10,7,2,0,1,75,11,0,4,1429,21,Old
Master,Engaged,85738.0,41,913,26,376,17,26,13,1,3,6,11,1,0,0,46,10,0,0,1371,21,Young
Graduation,Divorced,55686.0,27,673,0,199,37,47,26,2,6,3,5,4,0,0,58,11,1,2,982,16,Mid_aged
Graduation,Single,39062.0,28,23,0,9,0,0,12,1,1,0,3,4,0,0,41,10,1,2,44,5,Young
Graduation,Married,40794.0,18,261,23,73,4,23,50,2,6,3,5,7,0,0,49,11,1,2,434,16,Mid_aged
Graduation,Married,4428.0,0,16,4,12,2,4,321,0,25,0,0,1,0,0,55,11,1,2,359,25,Mid_aged
2n Cycle,Married,32632.0,32,63,151,137,153,19,53,2,4,4,8,5,0,0,61,12,0,0,576,18,Mid_aged
PhD,Single,38236.0,2,58,0,18,2,0,10,4,3,0,4,7,0,0,56,11,2,0,88,11,Mid_aged
Graduation,Married,36781.0,16,29,1,17,0,3,13,1,2,1,2,8,0,1,45,10,1,2,63,6,Young
Master,Single,31385.0,56,3,2,12,0,1,9,1,1,0,2,8,0,1,40,12,1,2,27,4,Young
Graduation,Married,24570.0,97,28,34,62,11,14,44,3,4,0,4,9,0,0,40,11,1,2,193,11,Young
Graduation,Married,94642.0,35,879,143,797,106,143,143,0,5,7,9,1,0,0,73,10,0,0,2211,21,Old
Master,Married,58646.0,3,62,1,44,6,5,22,1,2,1,4,4,0,0,62,11,1,2,140,8,Mid_aged
Graduation,Single,53201.0,49,280,7,81,20,0,27,8,6,3,5,7,0,0,49,11,2,0,415,22,Mid_aged
Graduation,Married,57113.0,45,182,4,33,0,2,42,6,4,1,5,7,0,0,46,11,2,0,263,16,Young
Graduation,Married,51373.0,37,83,2,101,64,26,117,1,3,5,3,4,0,0,33,11,0,0,393,12,Young
Graduation,Married,23477.0,39,38,15,54,3,8,29,3,3,0,4,8,0,0,38,11,1,2,147,10,Young
Graduation,Married,58116.0,38,228,19,130,4,11,51,2,3,3,8,2,0,0,68,10,1,2,443,16,Old
PhD,Divorced,72968.0,8,1092,37,592,145,37,55,1,5,5,8,3,0,1,61,11,0,4,1958,19,Mid_aged
Master,Married,39791.0,89,85,15,27,13,13,21,2,3,1,4,7,0,0,53,11,1,2,174,10,Mid_aged
Master,Single,91712.0,47,1276,24,746,94,29,48,0,9,7,11,3,0,1,77,11,0,4,2217,27,Old
Graduation,Single,94472.0,75,1017,33,417,108,100,16,1,5,5,5,5,0,0,66,10,1,2,1691,16,Old
Graduation,Engaged,13672.0,86,6,2,9,2,1,5,2,1,0,3,8,0,0,64,11,2,0,25,6,Mid_aged
2n Cycle,Married,96547.0,4,448,21,125,52,101,62,0,7,6,8,2,0,1,44,10,0,4,809,21,Young
Graduation,Married,79205.0,73,504,23,117,179,28,44,1,6,5,4,4,0,1,49,12,0,4,895,16,Mid_aged
PhD,Engaged,56559.0,46,226,22,133,41,31,31,3,4,3,8,4,0,0,49,12,1,2,484,18,Mid_aged
PhD,Married,32644.0,38,239,3,141,0,7,23,4,7,1,6,8,0,0,51,11,1,2,413,18,Mid_aged
2n Cycle,Single,67506.0,73,90,38,67,33,36,67,1,4,1,6,3,0,0,44,10,1,2,331,12,Young
Graduation,Single,24206.0,66,7,2,8,3,2,3,1,1,0,3,6,0,0,54,11,1,2,25,5,Mid_aged
PhD,Divorced,28420.0,36,4,2,5,2,0,0,1,1,0,2,6,0,0,57,11,1,2,13,4,Mid_aged
Graduation,Married,22979.0,29,16,17,19,20,21,22,3,3,2,2,8,0,1,54,12,1,2,115,10,Mid_aged
Graduation,Single,33279.0,29,10,3,3,0,0,0,1,0,0,3,3,0,0,58,10,0,0,16,4,Mid_aged
Graduation,Married,30368.0,97,35,0,13,2,0,2,2,2,0,3,8,0,0,47,11,1,2,52,7,Young
Graduation,Married,63684.0,61,575,80,428,208,93,80,3,8,4,8,5,0,0,54,12,1,2,1464,23,Mid_aged
Graduation,Divorced,41638.0,68,315,0,31,4,0,91,4,5,5,3,8,0,0,60,11,1,2,441,17,Mid_aged
PhD,Divorced,68805.0,73,182,2,49,17,13,20,1,3,1,7,2,0,0,65,11,1,2,283,12,Mid_aged
PhD,Engaged,65814.0,90,561,14,113,10,14,35,3,8,2,10,5,0,0,58,10,1,2,747,23,Mid_aged
Graduation,Divorced,71964.0,81,587,51,932,180,34,86,1,5,6,5,3,0,0,66,11,0,0,1870,17,Old
Graduation,Single,39146.0,1,94,1,33,13,12,12,3,4,0,4,8,0,0,38,11,1,2,165,11,Young
Graduation,Engaged,96876.0,79,908,43,735,40,194,21,1,7,7,9,2,0,1,47,11,0,4,1941,24,Young
Basic,Married,34445.0,92,228,122,122,208,129,30,6,11,2,8,9,0,0,43,11,0,0,839,27,Young
Graduation,Single,68281.0,31,995,112,417,42,48,41,1,2,9,13,5,0,1,66,12,0,4,1655,25,Old
Graduation,Married,36790.0,14,3,3,14,15,21,10,1,2,1,2,9,0,1,41,11,0,4,66,6,Young
Graduation,Engaged,27943.0,89,12,1,16,4,1,3,3,2,0,3,8,0,0,57,11,2,0,37,8,Mid_aged
Graduation,Divorced,22263.0,31,17,0,2,0,0,2,2,1,0,3,6,1,0,73,10,2,3,21,6,Old
Graduation,Engaged,30261.0,75,8,0,5,0,3,6,1,0,0,3,8,0,0,52,12,3,0,22,4,Mid_aged
Graduation,Engaged,28587.0,42,22,4,17,12,10,13,3,2,0,4,6,0,0,46,10,1,2,78,9,Young
Master,Married,43815.0,53,14,10,29,4,7,15,1,2,0,3,6,0,0,42,11,1,2,79,6,Young
Graduation,Married,48195.0,53,106,27,68,52,7,5,6,4,2,5,6,0,0,68,10,2,0,265,17,Old
Master,Married,77027.0,23,820,57,242,45,0,11,2,8,3,6,4,0,0,72,10,1,2,1175,19,Old
PhD,Married,71322.0,57,753,43,226,69,10,204,2,8,5,13,4,0,0,59,11,1,2,1305,28,Mid_aged
Master,Married,32765.0,49,13,3,17,7,3,3,2,2,0,4,5,0,0,45,10,1,2,46,8,Young
Graduation,Divorced,23272.0,29,19,3,6,4,2,12,1,1,0,3,4,0,0,71,11,0,0,46,5,Old
Master,Engaged,49912.0,5,520,8,223,32,49,42,4,10,5,7,8,0,1,75,12,1,2,874,26,Old
2n Cycle,Engaged,7500.0,98,5,17,17,13,14,34,4,2,1,3,9,0,0,39,12,1,2,100,10,Young
PhD,Widow,68117.0,80,618,44,215,0,17,36,2,11,8,4,6,0,1,77,11,1,2,930,25,Old
Graduation,Married,67225.0,4,315,35,322,46,7,143,3,7,2,11,5,0,0,69,11,1,2,868,23,Old
Graduation,Married,17649.0,70,15,1,23,0,5,1,3,3,0,3,8,0,0,48,11,1,2,45,9,Mid_aged
Graduation,Engaged,55914.0,32,384,60,364,119,101,232,4,11,6,8,7,0,0,49,11,1,2,1260,29,Mid_aged
Graduation,Married,40059.0,82,110,29,92,28,10,145,1,6,2,3,8,0,0,40,11,1,2,414,12,Young
Graduation,Engaged,60905.0,27,208,17,76,36,17,38,2,3,3,7,2,0,0,74,11,1,2,392,15,Old
Graduation,Married,75330.0,94,555,82,257,93,61,61,4,10,3,12,6,0,0,47,12,2,0,1109,29,Young
Graduation,Single,60689.0,23,240,90,216,63,6,24,4,4,4,10,3,0,0,73,11,1,2,639,22,Old
Graduation,Married,38680.0,97,11,0,36,15,5,12,1,2,0,3,7,0,0,40,11,1,2,79,6,Young
Graduation,Engaged,61416.0,25,848,154,323,201,61,78,1,10,3,10,6,0,0,42,11,0,0,1665,24,Young
Graduation,Single,49767.0,92,202,47,197,55,42,149,1,5,4,8,4,0,0,33,11,0,0,692,18,Young
Graduation,Single,83273.0,98,433,89,650,16,102,102,10,4,6,9,7,0,0,54,12,3,0,1392,29,Mid_aged
Graduation,Married,29009.0,19,6,6,15,10,5,2,2,2,0,3,6,0,0,43,11,1,2,44,7,Young
Master,Married,45057.0,80,37,0,7,3,0,3,1,2,0,3,5,0,0,45,11,1,2,50,6,Young
Graduation,Married,37150.0,80,167,37,64,49,34,116,8,4,3,6,7,0,0,53,12,1,2,467,21,Mid_aged
Graduation,Single,43020.0,79,45,7,99,4,25,43,3,4,1,4,6,0,0,54,11,1,2,223,12,Mid_aged
Graduation,Married,53154.0,50,129,0,21,0,1,7,1,3,1,4,4,0,0,65,10,1,2,158,9,Mid_aged
Graduation,Married,65308.0,60,713,0,264,120,80,34,1,7,8,12,4,0,0,51,11,0,0,1211,28,Mid_aged
Graduation,Single,76467.0,44,676,161,426,210,44,58,2,2,5,5,6,0,1,54,12,1,2,1575,14,Mid_aged
